,News,Category
451,"Tennis: Serena, Djokovic headline Day Three action in New York",Sport
452,Cricket: Windies keep faith with batting lineup for second India test,Sport
453,Exclusive: French investigators focus on Dentsu partner in sports corruption probe,Sport
454,Soccer: Bury expelled after 125 years in Football League,Sport
455,Tennis: Fabulous Fabbiano stuns Thiem in U.S. Open first round,Sport
456,"Red Star, Dinamo, Olympiakos reach Champions League group stage",Sport
457,Soccer: Third-tier Bury expelled from Football League - EFL statement,Sport
458,Soccer: United's Sanchez set to complete Inter loan move - report,Sport
459,Tennis: Holder Osaka survives Blinkova test at U.S. Open,Sport
460,Tennis: Canada's Andreescu eases into U.S. Open second round,Sport
461,Tennis: Riske battles back to oust Muguruza at U.S. Open,Sport
462,Tennis: Rublev sends Tsitsipas packing at U.S. Open,Sport
463,Tennis: Bautista Augut upset by Kukushkin in first round,Sport
464,Hulk strikes twice from the spot to salvage draw for SIPG,Sport
465,"Golf: Woods undergoes knee surgery, targets October return",Sport
466,Ajax face must-win game to return to Champions League,Sport
467,Ineos's Ratcliffe hopes to make Nice top-4 challengers,Sport
468,Tunisia name Kebaier as coach,Sport
469,Everton's Gbamin to miss eight weeks with thigh injury,Sport
470,Ramsey withdraws from Wales squad ahead of Euro qualifier,Sport
471,Athletics: Former 800m world champion Arzamasova gets provisional ban for doping,Sport
472,Soccer: Serbia's Red Star fans wheel out tank ahead of match with Young Boys,Sport
473,Soccer: Cantona to receive UEFA President's Award,Sport
474,Tennis: Sumit Nagal exits U.S. Open with head held high,Sport
475,"Cricket: Stokes' life will change forever, says Botham",Sport
476,Tennis: Serena puts U.S. Open rivals on notice with Sharapova stroll,Sport
477,Soccer: Gracia wants misfiring Watford to use Coventry clash as launch pad,Sport
478,Tennis: Federer overcomes Nagal scare to reach second round,Sport
479,Tennis: Same old story for Sharapova as Williams proves too strong,Sport
480,Tennis: Serena proves too strong for Sharapova in U.S. Open showdown,Sport
481,"Tennis: Osaka, Nadal, Coco open campaigns on day two of U.S. Open",Sport
482,Tennis: Tsurenko withdraws from U.S. Open with elbow injury,Sport
483,Tennis: Nishikori already has sights set on 2020 Tokyo Olympics,Sport
484,Tennis: Djokovic finds comfort zone early at U.S. Open,Sport
485,Tennis: Venus sprints through first round of U.S. Open,Sport
486,Soccer: Lukaku scores on debut as Conte's Inter make a flying start,Sport
487,Tennis: Medvedev keeps hot streak going in U.S. Open first round,Sport
488,Tennis: Opelka stuns Fognini in early U.S. Open upset,Sport
489,Tennis: Murray enjoys first singles win since hip surgery,Sport
490,Tennis: Holder Djokovic safely into U.S. Open second round,Sport
491,Tennis: Barty survives first-round fright at U.S. Open,Sport
492,Tennis: Mladenovic sends Kerber packing from U.S. Open,Sport
493,Golf: Koepka claims second consecutive PGA Player of Year award,Sport
494,Trailblazer Althea Gibson honoured with statue at U.S. Open,Sport
495,Tennis: Nishikori cruises into U.S. Open second round,Sport
496,Tennis: Sevastova condemns Bouchard to 12th successive defeat,Sport
497,Rodriguez joins Real's injury list,Sport
498,Tennis: U.S. Open gets underway under cloudy skies,Sport
499,"PSG forwards Mbappe, Cavani sidelined by injuries",Sport
500,"PSG forwards Mbappe, Cavani sidelined by injuries",Sport
501,Cricket: Hong Kong's Ahmed brothers handed life bans for match-fixing,Sport
502,Roma forward Perotti out for up to two months due to thigh injury,Sport
503,"Who is Ansu Fati, Barcelona's latest talented youngster?",Sport
504,Cricket: New Zealand crush Sri Lanka to level series,Sport
505,German Court to try former DFB bosses over 2006 World Cup payment,Sport
506,Cricket: Former captain Misbah applies for Pakistan head coach role,Sport
507,Athletics: Rudisha unhurt after car crash in Kenya,Sport
508,"Soccer: 400 the magic number as Guardiola hails Silva, Aguero",Sport
509,Soccer: Coach Klopp plans one-year break after Liverpool stint - report,Sport
510,Australian PM congratulates UK's Johnson on dramatic cricket win,Sport
511,Soccer: Former skipper Hay tasked with steering New Zealand to 2022 World Cup,Sport
512,Cricket: Beaten Australia hope for return of saviour Smith,Sport
513,"Badminton: 'Silver girl' no more, Sindhu aims higher",Sport
514,Pogba vows to fight racism for sake of next generation,Sport
515,Cricket: Managing bowlers' workload top priority for India captain Kohli,Sport
516,Spurs defeat not down to Eriksen being benched: Pochettino,Sport
517,Retired baseball star David Ortiz hires private investigators after shooting: media,Sport
518,Cricket: England hail 'Special One' Stokes after Headingley miracle,Sport
519,Bruce backs Stokes for Newcastle centre-half role after Ashes heroics,Sport
520,Udinese stun sterile Milan to hand Giampaolo losing start,Sport
521,Atletico keep up winning La Liga start at Leganes,Sport
522,Cricket: Root hails 'freak' Stokes after Headingley epic,Sport
523,Golf: Ko gets fourth win of year with five-shot runaway in Canada,Sport
524,Choupo-Moting breaks Toulouse resistance with solo goal,Sport
525,Atalanta continue where they left off with thrilling win,Sport
526,Bologna coach Mihajlovic takes charge of team despite leukaemia treatment,Sport
527,Griezmann double helps Barca back to winning ways,Sport
528,Roma held at home by Genoa after losing lead three times,Sport
529,Golf: Koepka shows himself human with final round fade in Atlanta,Sport
530,"Golf: McIlroy banks $15 million with Tour Championship, FedEx Cup wins",Sport
531,"Cricket: Australia doffs cap to Stokes, wonders whether Ashes dropped",Sport
532,Cricket: Stokes savours epic match-winning ton that had it all,Sport
533,"Cricket: 'Unbelievable' Stokes was too good for Australia, says Paine",Sport
534,"Cricket: Bumrah five-wicket haul, India thrash Windies in first test",Sport
535,Late Jimenez penalty earns Wolves a point against Burnley,Sport
536,Spurs suffer surprise home loss to Newcastle,Sport
537,Cricket: Superb Stokes century levels Ashes series in dramatic fashion,Sport
538,Cricket: Statistics from England's amazing win in third Ashes test,Sport
539,Werner celebrates contract extension with Leipzig goal,Sport
540,Aguero strikes again as City win at Cherries,Sport
541,Monaco see red again and remain winless,Sport
542,Cricket: Reaction to England's dramatic win in third Ashes test,Sport
543,Tennis: Serena v Sharapova to headline Day One at U.S. Open,Sport
544,Golf: Koepka leads by one after 54 holes in race for $15 million,Sport
545,Badminton: Sindhu wins India's first world title,Sport
546,Motorcycling: Rins snatches British GP win from Marquez at final corner,Sport
547,New boy Djenepo hits right notes in opening act at Southampton,Sport
548,Cricket: Fifties from De Grandhomme and Watling give New Zealand lead of 138,Sport
549,Iranian women allowed to watch World Cup qualifier in stadium: official,Sport
550,Athletics: Britain's Edoburun criticises Coleman after U.S. doping agency charges,Sport
551,Tennis: Is Kyrgios running out of time to mature?,Sport
552,Athletics: USADA confirms Coleman charges after he says reports not true,Sport
553,Golf: Six spectators hurt after lightning strike at Tour Championship,Sport
554,Soccer: Injured Messi out of Barca game with Betis,Sport
555,"Soccer: Liverpool keep perfect record, more penalty woe for United",Sport
556,Soccer: Lewandowski hat-trick steers Bayern past Schalke,Sport
557,Soccer: Our 'identity is intensity' says Liverpool boss Klopp,Sport
558,Soccer: Salah at the double as Liverpool dispatch Arsenal,Sport
559,Soccer: Chiellini gives Juventus opening win at Parma,Sport
560,Cricket: Denly does hard yards for England to answer critics,Sport
561,Soccer: Real Madrid held to frustrating draw with Valladolid after late equaliser,Sport
562,Tennis: Former finalist Anderson out of U.S. Open with knee injury,Sport
563,Soccer: Bordeaux claim first win of season,Sport
564,Soccer: Napoli win seven-goal thriller at Fiorentina amid VAR controversy,Sport
565,Cricket: India in command against West Indies after third day,Sport
566,Athletics: Lyles romps to 200m victory in Paris,Sport
567,Tennis: Djokovic says has read Gimelstob victim statements,Sport
568,Tennis: Djokovic unfazed by foot blisters ahead of U.S. Open,Sport
569,Tennis: Polish qualifier Linette downs Giorgi for Bronx title,Sport
570,Tennis: Pole Hurkacz lifts first ATP trophy at Winston-Salem Open,Sport
571,Leverkusen ease past Fortuna to maintain winning start,Sport
572,Southampton get off the mark with 2-0 win over 10-man Brighton,Sport
573,Barnes strike for Foxes ends Sheffield Utd's bright start,Sport
574,Haller double gives Hammers 3-1 win over Watford,Sport
575,Van Aanholt gives Palace shock 2-1 win at Man United,Sport
576,Motorcycling: Marquez storms to pole with lap record at Silverstone,Sport
577,Lampard earns first win as Chelsea boss at Norwich,Sport
578,Sudan's ex-president Bashir's corruption trial to seek bail,Sport
579,Tennis: Big Three 'almost impossible' to beat at U.S. Open,Sport
580,Tennis: List of U.S. Open men's singles champions,Sport
581,Cricket: Latham ton puts New Zealand on course to take lead,Sport
582,Tennis: Eight men to watch at U.S. Open,Sport
583,Factbox: Tennis - U.S. Open in numbers,Sport
584,Under-threat Bury given deadline extension after bid,Sport
585,Spurs boss Pochettino concerned over Eriksen's unresolved future,Sport
586,Soccer: 'Indignant' Villarreal slam penalty re-take due to VAR review,Sport
587,Soccer: Hamstring injury sidelines Kompany as Anderlecht lose again,Sport
588,Portugal's Sanches leaves Bayern to join Lille,Sport
589,Leicester's Silva completes loan move to Monaco,Sport
590,List of U.S. Open women's singles champions,Sport
591,Factbox: Eight women to watch at U.S. Open,Sport
592,Dortmund stage late comeback to beat Cologne 3-1,Sport
593,Vondrousova out of U.S. Open with wrist injury,Sport
594,Giorgi saves four match points to reach Bronx final,Sport
595,"Tennis: Paire, Hurkacz survive long day to reach Winston-Salem final",Sport
596,Tennis: Chair umpire Ramos has lasting impact on U.S. Open,Sport
597,"Koepka one ahead of Thomas, McIlroy in Atlanta",Sport
598,Hope for crisis club Bury as owner says deal agreed,Sport
599,"Sharma takes five wickets, India on top against West Indies",Sport
600,Villa get first points with 2-0 victory over Everton,Sport
601,Nadal fit and ready for hardcourt challenge at U.S. Open,Sport
602,"With no dominant force, U.S. Open women's trophy up for grabs",Sport
603,Factbox: Eight women to watch at U.S. Open,Sport
604,Factbox: List of U.S. Open women's singles champions,Sport
605,England defiant but test batting woes leave hosts on the brink,Sport
606,U.S. Open makes changes after Serena-Ramos incident,Sport
607,Australia close to retaining Ashes as England wilt at Headingley,Sport
608,'Fast healer' Osaka ready for U.S. Open title defence,Sport
609,Tennis: Family vacation has Federer ready for U.S. Open charge,Sport
610,Tributes pour in as Spanish striker Torres retires,Sport
611,Alpine skiing: Former Olympic champion Zimmermann dead at 80 - Austrian Ski Association,Sport
612,Russia's Chechnya inaugurates what it says is Europe's largest mosque,Sport
613,Guardiola hails skipper Silva ahead of Man City milestone,Sport
614,Soccer: Guardiola hails skipper Silva ahead of Man City milestone,Sport
615,Soccer: 'Stay greedy': Klopp's mantra for title-chasing Liverpool,Sport
616,'Stay greedy': Klopp's mantra for title-chasing Liverpool,Sport
617,Soccer: Rangers handed partial stadium ban for fans' racist behaviour,Sport
618,Soccer: No question of experimenting with lineup against Newcastle: Pochettino,Sport
619,Soccer: Celtic icon Larsson quits as Helsingborg coach after verbal abuse,Sport
620,Chelsea's Kante doubtful for Norwich clash,Sport
621,Cricket: Sri Lanka to play limited-overs series in Pakistan before December tests,Sport
622,Zidane cannot contemplate goalkeeper Navas leaving Real Madrid,Sport
623,Southampton name Kitzbichler as new first team assistant coach,Sport
624,Cricket: Sri Lanka 144-6 after batting collapse on rain-hit day,Sport
625,Manchester United's Solskjaer urges crackdown on online abuse,Sport
626,India plans WADA appeal in three weeks for early lab reinstatement,Sport
627,"Newcastle not in crisis but need results, says Bruce",Sport
628,Arsenal trio can match Liverpool's front three: Aubameyang,Sport
629,Cricket: Ajinkya Rahane not concerned about century drought,Sport
630,Soccer: Villa's Smith not worried about record signing Wesley's slow start,Sport
631,"Winston-Salem quarters postponed due to rain, power outages",Sport
632,"Wang, Siniakova survive early scares to advance to Bronx semis",Sport
633,"Interview: Back from 'hell', Fury helping others fight their demons",Sport
634,"Mustafi and Elneny should move on, says Arsenal's Emery",Sport
635,Oxlade-Chamberlain signs new long-term Liverpool deal,Sport
636,Halep hopes dream Wimbledon run can end U.S. Open nightmare,Sport
637,Rain helps Windies restrict India to 203 for six on opening day,Sport
638,WADA suspends India dope testing laboratory,Sport
639,Thomas shares Tour Championship lead despite low-key start,Sport
640,"Djokovic, Federer in same half of U.S. Open draw",Sport
641,Warner hails 'world-class' Archer,Sport
642,Awesome Archer gives England advantage in third test,Sport
643,"USTA under-reported millions, owes back rent: NYC comptroller",Sport
644,Serena and Sharapova in first-round match at U.S. Open,Sport
645,"Everton's Digne, Baines fit for trip to Villa",Sport
646,"Lemina close to Southampton exit, says Hasenhuttl",Sport
